name,profile_url,affiliation,email,citations,interests,profile_picture_url,profile_picture_alt,label,tab_index,page_number,scraped_at
Aaron Courville,https://scholar.google.com/citations?hl=en&user=km6CP8cAAAAJ,"Professor, DIRO, Université de Montréal, Mila, Cifar CAI chair",Verified email at umontreal.ca,Cited by 302762,Machine learning; Artificial Intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=km6CP8cAAAAJ&citpid=4,Aaron Courville,machine_learning,2,3,2025-07-17T12:26:45.612783
Mark Neubauer,https://scholar.google.com/citations?hl=en&user=jxy08CgAAAAJ,University of Illinois at Urbana-Champaign,Verified email at illinois.edu,Cited by 302209,Particle Physics; Machine Learning; Scientific Computing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=jxy08CgAAAAJ&citpid=5,Mark Neubauer,machine_learning,2,3,2025-07-17T12:26:45.702836
Trevor Darrell,https://scholar.google.com/citations?hl=en&user=bh-uRFMAAAAJ,"Professor of Computer Science, UC Berkeley",Verified email at eecs.berkeley.edu,Cited by 300224,Computer Vision; Artificial Intelligence; AI; Machine Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=bh-uRFMAAAAJ&citpid=3,Trevor Darrell,machine_learning,2,3,2025-07-17T12:26:45.793279
Josh Cogan,https://scholar.google.com/citations?hl=en&user=_EPCKe0AAAAJ,"PhD Physics, Stanford University",Verified email at stanford.edu,Cited by 292988,High Energy Physics; Machine Learning; Computational Chemistry; Remote Environmental Monitoring,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=_EPCKe0AAAAJ&citpid=2,Josh Cogan,machine_learning,2,3,2025-07-17T12:26:45.878345
Lily Asquith,https://scholar.google.com/citations?hl=en&user=cFhAMkoAAAAJ,"Royal Society Dorothy Hodgkin Research Fellow, University of Sussex",,Cited by 291174,High Energy Experimental Particle Physics; ATLAS; NOvA; Machine Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Lily Asquith,machine_learning,2,3,2025-07-17T12:26:45.964961
Konstantinos Bachas,https://scholar.google.com/citations?hl=en&user=nChoyPsAAAAJ,"Associate Professor of Physics, University of Thessaly",Verified email at uth.gr,Cited by 289986,Particle physics; Standard Model; Machine Learning; LHC; Atlas Experiment,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=nChoyPsAAAAJ&citpid=1,Konstantinos Bachas,machine_learning,2,3,2025-07-17T12:26:46.057029
Ryan Reece,https://scholar.google.com/citations?hl=en&user=7-0GbXEAAAAJ,"Postdoc, University of California, Santa Cruz",Verified email at sas.upenn.edu,Cited by 245488,Deep Learning; Particle Physics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=7-0GbXEAAAAJ&citpid=2,Ryan Reece,autonomous_driving,3,3,2025-07-17T12:26:47.163698
Daniel Dobos,https://scholar.google.com/citations?hl=en&user=riqzUdgAAAAJ,"Swisscom, University of Lancaster, CERN",Verified email at swisscom.com,Cited by 241684,Artificial Intelligence; Machine Learning; Deep Learning; Graph Analytics; Particle Physics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=riqzUdgAAAAJ&citpid=6,Daniel Dobos,autonomous_driving,3,3,2025-07-17T12:26:47.249234
Ruslan Salakhutdinov,https://scholar.google.com/citations?hl=en&user=ITZ1e7MAAAAJ,"UPMC Professor, Machine Learning Department, CMU",Verified email at cs.cmu.edu,Cited by 236845,Machine Learning; Artificial Intelligence; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ITZ1e7MAAAAJ&citpid=3,Ruslan Salakhutdinov,autonomous_driving,3,3,2025-07-17T12:26:47.324430
Benjamin Nachman,https://scholar.google.com/citations?hl=en&user=4CpTP8YAAAAJ,"Staff Scientist, Lawrence Berkeley National Laboratory",Verified email at lbl.gov,Cited by 231751,Particle Physics; Deep Learning; Quantum Computing; Solid State Detectors,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=4CpTP8YAAAAJ&citpid=3,Benjamin Nachman,autonomous_driving,3,3,2025-07-17T12:26:47.405018
Ashish Vaswani,https://scholar.google.com/citations?hl=en&user=oR9sCGYAAAAJ,Startup,Verified email at fastmail.com,Cited by 222083,Deep Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Ashish Vaswani,autonomous_driving,3,3,2025-07-17T12:26:47.473899
Richard Socher,https://scholar.google.com/citations?hl=en&user=FaOcyfMAAAAJ,you.com,Verified email at stanford.edu,Cited by 217936,natural language processing; deep learning; machine learning; artificial intelligence; computer vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=FaOcyfMAAAAJ&citpid=3,Richard Socher,autonomous_driving,3,3,2025-07-17T12:26:47.556833
Niki Parmar,https://scholar.google.com/citations?hl=en&user=q2YXPSgAAAAJ,Co-Founder at Essential AI,Verified email at essential.ai,Cited by 215500,Machine Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=q2YXPSgAAAAJ&citpid=1,Niki Parmar,autonomous_driving,3,3,2025-07-17T12:26:47.628454
Wahid Bhimji,https://scholar.google.com/citations?hl=en&user=COnXcM0AAAAJ,Lawrence Berkeley National Laboratory,Verified email at lbl.gov,Cited by 208966,Artificial Intelligence; Deep learning; particle physics; high-energy physics; philosophy,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=COnXcM0AAAAJ&citpid=1,Wahid Bhimji,autonomous_driving,3,3,2025-07-17T12:26:47.714632
Aidan Gomez,https://scholar.google.com/citations?hl=en&user=2oq9614AAAAJ,Cohere,Verified email at cohere.ai,Cited by 205595,Artificial Intelligence; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=2oq9614AAAAJ&citpid=6,Aidan Gomez,autonomous_driving,3,3,2025-07-17T12:26:47.785117
Alex Smola,https://scholar.google.com/citations?hl=en&user=Tb0ZrYwAAAAJ,Boson AI,Verified email at smola.org,Cited by 202514,Machine Learning; Deep Learning; Systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=Tb0ZrYwAAAAJ&citpid=2,Alex Smola,autonomous_driving,3,3,2025-07-17T12:26:47.860196
Menglong Zhu,https://scholar.google.com/citations?hl=en&user=y3xgouMAAAAJ,"Director of Machine Learning, DJI",Verified email at dji.com,Cited by 76611,Computer Vision; Machine Learning; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=y3xgouMAAAAJ&citpid=11,Menglong Zhu,robotics,1,4,2025-07-17T12:26:53.970465
Shree Nayar,https://scholar.google.com/citations?hl=en&user=3pZs3j0AAAAJ,"Professor of Computer Science, Columbia University",Verified email at cs.columbia.edu,Cited by 72119,Computer Vision; Computational Imaging; Computational Photography; Computer Graphics; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=3pZs3j0AAAAJ&citpid=3,Shree Nayar,robotics,1,4,2025-07-17T12:26:54.070589
Ian D Reid,https://scholar.google.com/citations?hl=en&user=ATkNLcQAAAAJ,Mohammed Bin Zayed University of Artificial Intelligence and University of Adelaide,Verified email at adelaide.edu.au,Cited by 71203,Computer Vision; Robotics; SLAM,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=ATkNLcQAAAAJ&citpid=2,Ian D Reid,robotics,1,4,2025-07-17T12:26:54.163457
Dinesh Manocha,https://scholar.google.com/citations?hl=en&user=X08l_4IAAAAJ,"Distinguished University Professor, University of Maryland at College Park",Verified email at umd.edu,Cited by 69577,computer graphics; geometric modeling; motion planning; virtual reality; robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=X08l_4IAAAAJ&citpid=3,Dinesh Manocha,robotics,1,4,2025-07-17T12:26:54.263422
Marc Pollefeys,https://scholar.google.com/citations?hl=en&user=YYH0BjEAAAAJ,"Professor of Computer Science, ETH Zurich, and Director Spatial AI Lab, Microsoft",Verified email at inf.ethz.ch,Cited by 69280,Computer Vision; Computer Graphics; Robotics; Machine Learning; Augmented Reality,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=YYH0BjEAAAAJ&citpid=3,Marc Pollefeys,robotics,1,4,2025-07-17T12:26:54.455040
Sherry Moore,https://scholar.google.com/citations?hl=en&user=nb8wjsoAAAAJ,Google DeepMind,Verified email at google.com,Cited by 68179,Robotics; Machine Learning; Systems,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=nb8wjsoAAAAJ&citpid=3,Sherry Moore,robotics,1,4,2025-07-17T12:26:54.612134
martial hebert,https://scholar.google.com/citations?hl=en&user=0ytii2EAAAAJ,CMU,Verified email at ri.cmu.edu,Cited by 66988,Computer Vision; Robotics,https://scholar.google.com/citations/images/avatar_scholar_56.png,martial hebert,robotics,1,4,2025-07-17T12:26:54.762679
Russell H. Taylor,https://scholar.google.com/citations?hl=en&user=Ph16U5wAAAAJ,"John C. Malone Professor of Computer Science, Johns Hopkins University",Verified email at jhu.edu,Cited by 66661,Robotics; Medical Robotics; Computer-Integrated Surgery; Computer-Assisted Surgery,https://scholar.google.com/citations/images/avatar_scholar_56.png,Russell H. Taylor,robotics,1,4,2025-07-17T12:26:54.903197
In So Kweon,https://scholar.google.com/citations?hl=en&user=XA8EOlEAAAAJ,KAIST,Verified email at kaist.ac.kr,Cited by 66458,Computer Vision; Robotics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=XA8EOlEAAAAJ&citpid=2,In So Kweon,robotics,1,4,2025-07-17T12:26:55.047920
Davide Scaramuzza,https://scholar.google.com/citations?hl=en&user=SC9wV2kAAAAJ,"Professor of Robotics and Perception, University of Zurich",Verified email at ifi.uzh.ch,Cited by 66381,Robotics; Robot Vision; Micro Air Vehicles; SLAM; Robot Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=SC9wV2kAAAAJ&citpid=13,Davide Scaramuzza,robotics,1,4,2025-07-17T12:26:55.187783
Andrew Ng,https://scholar.google.com/citations?hl=en&user=mG4imMEAAAAJ,Stanford University,Verified email at cs.stanford.edu,Cited by 289527,Machine Learning; Deep Learning; AI,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=mG4imMEAAAAJ&citpid=1,Andrew Ng,machine_learning,2,4,2025-07-17T12:26:56.290671
Piotr Dollár,https://scholar.google.com/citations?hl=en&user=a8Y2OJMAAAAJ,FAIR,Verified email at fb.com,Cited by 287411,computer vision; deep learning; machine learning; artificial intelligence,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=a8Y2OJMAAAAJ&citpid=7,Piotr Dollár,machine_learning,2,4,2025-07-17T12:26:56.377898
Maurizio Pierini,https://scholar.google.com/citations?hl=en&user=3vZMAs4AAAAJ,CERN,Verified email at cern.ch,Cited by 284719,Particle Physics; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=3vZMAs4AAAAJ&citpid=1,Maurizio Pierini,machine_learning,2,4,2025-07-17T12:26:56.471289
Jimmy Ba,https://scholar.google.com/citations?hl=en&user=ymzxRhAAAAAJ,University of Toronto,Verified email at cs.toronto.edu,Cited by 278710,Neural Networks; Artificial Intelligence; Machine Learning; Deep Learning,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jimmy Ba,machine_learning,2,4,2025-07-17T12:26:56.572729
Anil K. Jain,https://scholar.google.com/citations?hl=en&user=g-_ZXGsAAAAJ,Michigan State University,Verified email at cse.msu.edu,Cited by 278407,Biometrics; Computer vision; Pattern recognition; Machine learning; Image processing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=g-_ZXGsAAAAJ&citpid=1,Anil K. Jain,machine_learning,2,4,2025-07-17T12:26:56.680635
koray kavukcuoglu,https://scholar.google.com/citations?hl=en&user=sGFyDIUAAAAJ,DeepMind,Verified email at kavukcuoglu.org,Cited by 273900,deep learning; machine learning; computer vision,https://scholar.google.com/citations/images/avatar_scholar_56.png,koray kavukcuoglu,machine_learning,2,4,2025-07-17T12:26:56.766160
Troels Petersen,https://scholar.google.com/citations?hl=en&user=eg0xC8cAAAAJ,"Associate Professor of Physics, University of Copenhagen",Verified email at nbi.ku.dk,Cited by 271358,Particle Physics; Machine Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=eg0xC8cAAAAJ&citpid=2,Troels Petersen,machine_learning,2,4,2025-07-17T12:26:56.850088
Kieron Burke,https://scholar.google.com/citations?hl=en&user=NNwQAegAAAAJ,UC Irvine chemistry and physics,Verified email at uci.edu,Cited by 270006,density functional theory; quantum chemistry; materials science; electronic structure; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=NNwQAegAAAAJ&citpid=2,Kieron Burke,machine_learning,2,4,2025-07-17T12:26:56.941924
Mia Liu,https://scholar.google.com/citations?hl=en&user=h8JQ0nYAAAAJ,Purdue University,Verified email at purdue.edu,Cited by 268905,particle physics; machine learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=h8JQ0nYAAAAJ&citpid=1,Mia Liu,machine_learning,2,4,2025-07-17T12:26:57.034840
Luc Van Gool,https://scholar.google.com/citations?hl=en&user=TwMib_QAAAAJ,"professor computer vision INSAIT Sofia University, em. KU Leuven, em. ETHZ, Toyota Lab …",Verified email at insait.ai,Cited by 263223,computer vision; machine learning; AI; autonomous cars; cultural heritage,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=TwMib_QAAAAJ&citpid=3,Luc Van Gool,machine_learning,2,4,2025-07-17T12:26:57.146042
Illia Polosukhin,https://scholar.google.com/citations?hl=en&user=3SyxFIAAAAAJ,NEAR,Verified email at near.ai,Cited by 201556,Deep Learning; Machine Learning; Program Synthesis,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=3SyxFIAAAAAJ&citpid=1,Illia Polosukhin,autonomous_driving,3,4,2025-07-17T12:26:58.256819
Sofia Vallecorsa,https://scholar.google.com/citations?hl=en&user=OQpf9YsAAAAJ,CERN,Verified email at cern.ch,Cited by 198237,particle physics; HPC; Deep Learning; Artificial Intelligence; Quantum Computing,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=OQpf9YsAAAAJ&citpid=3,Sofia Vallecorsa,autonomous_driving,3,4,2025-07-17T12:26:58.344174
Sepp Hochreiter,https://scholar.google.com/citations?hl=en&user=tvUH3WMAAAAJ,"Institute for Machine Learning, Johannes Kepler University Linz",Verified email at ml.jku.at,Cited by 195345,Machine Learning; Deep Learning; Artificial Intelligence; Neural Networks; Bioinformatics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=tvUH3WMAAAAJ&citpid=2,Sepp Hochreiter,autonomous_driving,3,4,2025-07-17T12:26:58.443106
Lara Lloret Iglesias,https://scholar.google.com/citations?hl=en&user=LnBGQ3QAAAAJ,"Científico Titular, CSIC",Verified email at ifca.unican.es,Cited by 188318,Artificial Intelligence; Data Science; Statistics; Machine Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=LnBGQ3QAAAAJ&citpid=1,Lara Lloret Iglesias,autonomous_driving,3,4,2025-07-17T12:26:58.543769
Kyunghyun Cho,https://scholar.google.com/citations?hl=en&user=0RAmmIAAAAAJ,"New York University, Genentech",Verified email at nyu.edu,Cited by 179066,Machine Learning; Deep Learning,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=0RAmmIAAAAAJ&citpid=6,Kyunghyun Cho,autonomous_driving,3,4,2025-07-17T12:26:58.626862
Alexander Gude,https://scholar.google.com/citations?hl=en&user=MGzxB68AAAAJ,,Verified email at physics.umn.edu,Cited by 143385,Deep learning; Particle physics,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=MGzxB68AAAAJ&citpid=1,Alexander Gude,autonomous_driving,3,4,2025-07-17T12:26:58.707260
Timothy P. Lillicrap,https://scholar.google.com/citations?hl=en&user=htPVdRMAAAAJ,"Director of Research, Google DeepMind",Verified email at google.com,Cited by 141853,Deep Learning; Reinforcement Learning; Neuroscience,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=htPVdRMAAAAJ&citpid=2,Timothy P. Lillicrap,autonomous_driving,3,4,2025-07-17T12:26:58.794180
Jennifer Ngadiuba,https://scholar.google.com/citations?hl=en&user=ZTqZD80AAAAJ,"Wilson Fellow, Fermilab",Verified email at fnal.gov,Cited by 139157,experimental high-energy physics; data science; deep learning; artificial intelligence; FPGAs,https://scholar.google.com/citations/images/avatar_scholar_56.png,Jennifer Ngadiuba,autonomous_driving,3,4,2025-07-17T12:26:58.894057
Soumith Chintala,https://scholar.google.com/citations?hl=en&user=36ofBJgAAAAJ,Meta AI,Verified email at nyu.edu,Cited by 138104,Artificial Intelligence; Deep Learning; Machine Learning; Computer Vision,https://scholar.googleusercontent.com/citations?view_op=small_photo&user=36ofBJgAAAAJ&citpid=4,Soumith Chintala,autonomous_driving,3,4,2025-07-17T12:26:59.006778
Rajesh Kumar,https://scholar.google.com/citations?hl=en&user=hqp6kAwAAAAJ,National institute of technology karnataka suratkal,Verified email at nitk.edu.in,Cited by 136762,Machine Learning; Deep Learning; Graph Theory; AWS,https://scholar.google.com/citations/images/avatar_scholar_56.png,Rajesh Kumar,autonomous_driving,3,4,2025-07-17T12:26:59.137074
